,,,,,,
,Sales ID,Date,Product Name,Total Revenue,Sales Location,Sales Medium
,AT-7142,14/Nov/18,Nes Cau,"$1,564.94 ",Queensland,Direct
,AT-8198,10/Feb/19,Nes Cau,"$3,577.00 ",Queensland,Direct
,AT-8535,02/Mar/19,Nes Cau,"$1,967.35 ",Queensland,Direct
,AT-10775,21/Jun/19,Nes Cau,"$2,503.90 ",Queensland,Direct
,AT-13934,14/Oct/19,Milo,"$3,241.66 ",Queensland,Direct
,AT-15080,23/Nov/19,Milo,"$3,241.66 ",Queensland,Direct
,AT-16106,25/Feb/20,Milo,"$3,353.44 ",Queensland,Direct
,AT-16846,08/Apr/20,Milo,"$2,123.84 ",Queensland,Direct
,AT-18686,30/Jun/20,Milo,$335.34 ,Queensland,Direct
,AT-19442,27/Jul/20,Milo,"$4,135.91 ",Queensland,Direct
,AT-19577,01/Aug/20,Milo,$223.56 ,Queensland,Direct
,AT-21845,23/Oct/20,Milo,"$1,341.38 ",Queensland,Direct
,AT-22658,20/Nov/20,Milo,$670.69 ,Queensland,Direct
,AT-230,20/Jan/18,Milo,"$7,188.85 ",Queensland,Direct
,AT-2135,11/May/18,Milo,"$3,727.55 ",Queensland,Direct
,AT-2933,15/Jun/18,Milo,"$7,721.36 ",Queensland,Direct
,AT-4013,24/Jul/18,Milo,"$1,597.52 ",Queensland,Direct
,AT-4769,21/Aug/18,Milo,"$1,065.02 ",Queensland,Direct
,AT-7190,16/Nov/18,Milo,$798.76 ,Queensland,Direct
,AT-8476,28/Feb/19,Milo,"$2,762.38 ",Queensland,Direct
,AT-9470,24/Apr/19,Milo,"$6,085.80 ",Queensland,Direct
,AT-10103,26/May/19,Milo,"$4,754.53 ",Queensland,Direct
,AT-10817,23/Jun/19,Milo,"$11,410.88 ",Queensland,Direct
,AT-11573,20/Jul/19,Milo,"$6,846.53 ",Queensland,Direct
,AT-13733,07/Oct/19,Milo,"$2,282.18 ",Queensland,Direct
,AT-15742,03/Feb/20,Milo,"$6,085.80 ",Queensland,Direct
,AT-20537,06/Sep/20,Milo,"$5,895.62 ",Queensland,Direct
,AT-21644,16/Oct/20,Milo,"$2,282.18 ",Queensland,Direct
,AT-22436,13/Nov/20,Milo,"$3,993.81 ",Queensland,Direct
,AT-744,24/Feb/18,Nestle Drumstick,$697.58 ,Queensland,Direct
,AT-1231,24/Mar/18,Nestle Drumstick,$418.55 ,Queensland,Direct
,AT-1671,17/Apr/18,Nestle Drumstick,$697.58 ,Queensland,Direct
,AT-3691,12/Jul/18,Nestle Drumstick,"$1,295.50 ",Queensland,Direct
,AT-4447,09/Aug/18,Nestle Drumstick,"$1,295.50 ",Queensland,Direct
,AT-5689,24/Sep/18,Nestle Drumstick,"$1,813.70 ",Queensland,Direct
,AT-7756,08/Jan/19,Nestle Drumstick,"$2,192.38 ",Queensland,Direct
,AT-8364,21/Feb/19,Nestle Drumstick,"$2,192.38 ",Queensland,Direct
,AT-9282,14/Apr/19,Nestle Drumstick,$717.51 ,Queensland,Direct
,AT-9865,14/May/19,Nestle Drumstick,"$1,036.40 ",Queensland,Direct
,AT-10252,02/Jun/19,Nestle Drumstick,"$2,471.41 ",Queensland,Direct
,AT-12520,24/Aug/19,Nestle Drumstick,$717.51 ,Queensland,Direct
,AT-14356,30/Oct/19,Nestle Drumstick,"$3,188.92 ",Queensland,Direct
,AT-14500,04/Nov/19,Nestle Drumstick,"$2,889.96 ",Queensland,Direct
,AT-15604,23/Jan/20,Nestle Drumstick,$199.31 ,Queensland,Direct
,AT-17235,29/Apr/20,Nestle Drumstick,$996.54 ,Queensland,Direct
,AT-17713,23/May/20,Nestle Drumstick,$298.96 ,Queensland,Direct
,AT-18163,11/Jun/20,Nestle Drumstick,"$1,893.42 ",Queensland,Direct
,AT-18919,08/Jul/20,Nestle Drumstick,$597.92 ,Queensland,Direct
,AT-21160,29/Sep/20,Nestle Drumstick,"$1,096.19 ",Queensland,Direct
,AT-21322,04/Oct/20,Nestle Drumstick,$597.92 ,Queensland,Direct
,AT-22078,01/Nov/20,Nestle Drumstick,"$2,192.38 ",Queensland,Direct
,AT-907,05/Mar/18,Nestle Drumstick,$878.94 ,Queensland,Direct
,AT-2516,30/May/18,Nestle Drumstick,$627.81 ,Queensland,Direct
,AT-3042,19/Jun/18,Nestle Drumstick,$627.81 ,Queensland,Direct
,AT-5418,14/Sep/18,Nestle Drumstick,"$1,381.19 ",Queensland,Direct
,AT-6174,11/Oct/18,Nestle Drumstick,$627.81 ,Queensland,Direct
,AT-7491,26/Nov/18,Nestle Drumstick,$627.81 ,Queensland,Direct
,AT-7707,04/Jan/19,Nestle Drumstick,"$7,533.75 ",Queensland,Direct
,AT-8728,14/Mar/19,Nestle Drumstick,"$4,018.00 ",Queensland,Direct
,AT-12006,05/Aug/19,Nestle Drumstick,"$4,018.00 ",Queensland,Direct
,AT-14247,26/Oct/19,Nestle Drumstick,"$4,018.00 ",Queensland,Direct
,AT-15483,13/Jan/20,Nestle Drumstick,$753.38 ,Queensland,Direct
,AT-15935,15/Feb/20,Nestle Drumstick,$376.69 ,Queensland,Direct
,AT-16345,11/Mar/20,Nestle Drumstick,$878.94 ,Queensland,Direct
,AT-16854,09/Apr/20,Nestle Drumstick,$753.38 ,Queensland,Direct
,AT-17332,04/May/20,Nestle Drumstick,"$1,004.50 ",Queensland,Direct
,AT-18810,04/Jul/20,Nestle Drumstick,$753.38 ,Queensland,Direct
,AT-19890,13/Aug/20,Nestle Drumstick,$251.13 ,Queensland,Direct
,AT-20646,10/Sep/20,Nestle Drumstick,"$1,506.75 ",Queensland,Direct
,AT-332,28/Jan/18,Nes Cau,"$1,597.11 ",Queensland,Direct
,AT-2481,28/May/18,Nes Cau,$672.71 ,Queensland,Direct
,AT-2993,17/Jun/18,Smarties,"$3,363.54 ",Queensland,Direct
,AT-3143,22/Jun/18,Smarties,$326.16 ,Queensland,Online
,AT-3749,14/Jul/18,Smarties,"$8,633.10 ",Queensland,Direct
,AT-4223,31/Jul/18,Nes Cau,$848.01 ,Queensland,Online
,AT-4979,28/Aug/18,Smarties,$717.54 ,Queensland,Online
,AT-5114,02/Sep/18,Smarties,$717.54 ,Queensland,Online
,AT-6125,09/Oct/18,Nes Cau,"$2,018.13 ",Queensland,Direct
,AT-6896,06/Nov/18,Nes Cau,$672.71 ,Queensland,Direct
,AT-7421,23/Nov/18,Nes Cau,$326.16 ,Queensland,Online
,AT-8160,08/Feb/19,Nes Cau,$768.81 ,Queensland,Direct
,AT-10553,13/Jun/19,Nes Cau,"$3,075.24 ",Queensland,Direct
,AT-7966,25/Jan/19,Nescafe,"$1,646.40 ",Queensland,Online
,AT-11027,30/Jun/19,Nescafe,"$1,630.78 ",Queensland,Online
,AT-11783,27/Jul/19,Nescafe,"$1,630.78 ",Queensland,Online
,AT-14256,26/Oct/19,Nescafe,"$1,552.42 ",Queensland,Direct
,AT-11795,28/Jul/19,Nescafe,"$1,537.62 ",Queensland,Direct
,AT-19384,25/Jul/20,Nescafe,"$1,457.75 ",Queensland,Online
,AT-15780,05/Feb/20,Smarties,"$3,844.05 ",Queensland,Direct
,AT-16316,09/Mar/20,Smarties,"$5,445.74 ",Queensland,Direct
,AT-17757,25/May/20,Smarties,$640.68 ,Queensland,Direct
,AT-4347,05/Aug/18,Nescafe,"$1,455.39 ",Queensland,Direct
,AT-190,16/Jan/18,Nescafe,"$1,440.60 ",Queensland,Online
,AT-4669,17/Aug/18,Nescafe,"$1,440.60 ",Queensland,Online
,AT-22667,20/Nov/20,Nescafe,"$1,435.09 ",Queensland,Online
,AT-12764,02/Sep/19,Nescafe,"$1,411.20 ",Queensland,Online
,AT-21380,06/Oct/20,Smarties,"$4,484.73 ",Queensland,Direct
,AT-13014,11/Sep/19,Nescafe,"$1,330.64 ",Queensland,Direct
,AT-2063,07/May/18,Nescafe,"$1,320.55 ",Queensland,Online
,AT-685,20/Feb/18,Nesquik Duo,"$6,298.34 ",Queensland,Direct
,AT-1505,08/Apr/18,Nesquik Duo,$484.49 ,Queensland,Direct
,AT-4398,07/Aug/18,Nesquik Duo,"$1,522.68 ",Queensland,Direct
,AT-5154,04/Sep/18,Nesquik Duo,"$1,744.16 ",Queensland,Direct
,AT-6396,19/Oct/18,Nesquik Duo,"$1,937.95 ",Queensland,Direct
,AT-7737,06/Jan/19,Nesquik Duo,"$1,550.36 ",Queensland,Direct
,AT-8490,28/Feb/19,Nesquik Duo,"$2,058.00 ",Queensland,Online
,AT-8564,04/Mar/19,Nesquik Duo,"$5,537.00 ",Queensland,Direct
,AT-9344,17/Apr/19,Nesquik Duo,"$1,771.84 ",Queensland,Direct
,AT-13227,19/Sep/19,Nesquik Duo,"$5,426.26 ",Queensland,Direct
,AT-14307,28/Oct/19,Nesquik Duo,"$12,845.84 ",Queensland,Direct
,AT-15135,25/Nov/19,Nesquik Duo,"$3,100.72 ",Queensland,Direct
,AT-15369,03/Jan/20,Nesquik Duo,$692.13 ,Queensland,Direct
,AT-16487,19/Mar/20,Nesquik Duo,"$14,949.90 ",Queensland,Direct
,AT-18870,06/Jul/20,Nesquik Duo,"$5,952.28 ",Queensland,Direct
,AT-19626,03/Aug/20,Nesquik Duo,$276.85 ,Queensland,Direct
,AT-21111,27/Sep/20,Nesquik Duo,"$2,768.50 ",Queensland,Direct
,AT-21894,25/Oct/20,Nesquik Duo,"$1,661.10 ",Queensland,Direct
,AT-4720,19/Aug/18,Nescafe,"$1,226.23 ",Queensland,Online
,AT-14034,18/Oct/19,Nescafe,"$1,179.68 ",Queensland,Direct
,AT-21280,02/Oct/20,Nescafe,"$1,176.00 ",Queensland,Direct
,AT-817,28/Feb/18,Nescafe,"$1,003.28 ",Queensland,Online
,AT-11846,30/Jul/19,Nescafe,$999.60 ,Queensland,Online
,AT-9532,27/Apr/19,Nescafe,$987.35 ,Queensland,Online
,AT-452,05/Feb/18,Maggi,$686.00 ,Queensland,Direct
,AT-1107,16/Mar/18,Maggi,"$1,166.20 ",Queensland,Direct
,AT-3649,10/Jul/18,Milo,"$1,274.00 ",Queensland,Direct
,AT-5890,01/Oct/18,Milo,"$1,078.00 ",Queensland,Direct
,AT-6784,02/Nov/18,Milo,$490.00 ,Queensland,Direct
,AT-8072,02/Feb/19,Milo,"$3,136.00 ",Queensland,Direct
,AT-9030,31/Mar/19,Nes Cau,"$3,136.00 ",Queensland,Direct
,AT-9717,06/May/19,Nes Cau,$940.80 ,Queensland,Direct
,AT-10453,09/Jun/19,Nes Cau,$627.20 ,Queensland,Direct
,AT-11533,18/Jul/19,Nes Cau,"$2,450.00 ",Queensland,Direct
,AT-12316,16/Aug/19,Nes Cau,"$3,136.00 ",Queensland,Direct
,AT-14722,11/Nov/19,Nes Cau,"$2,842.00 ",Queensland,Direct
,AT-15980,17/Feb/20,Nes Cau,$294.00 ,Queensland,Direct
,AT-17685,21/May/20,Nes Cau,$392.00 ,Queensland,Direct
,AT-18364,18/Jun/20,Nes Cau,$392.00 ,Queensland,Direct
,AT-19120,15/Jul/20,Nes Cau,$196.00 ,Queensland,Direct
,AT-1413,03/Apr/18,Nescafe,$970.26 ,Queensland,Direct
,AT-6384,18/Oct/18,Nescafe,$967.75 ,Queensland,Direct
,AT-6597,26/Oct/18,Smarties,$382.81 ,Queensland,Online
,AT-11160,04/Jul/19,Smarties,$367.50 ,Queensland,Online
,AT-12267,14/Aug/19,Smarties,"$2,450.00 ",Queensland,Online
,AT-13023,11/Sep/19,Smarties,"$2,450.00 ",Queensland,Online
,AT-17676,21/May/20,Nescafe,$883.84 ,Queensland,Online
,AT-15071,23/Nov/19,Nescafe,$882.00 ,Queensland,Online
,AT-782,26/Feb/18,Nescafe,$855.05 ,Queensland,Online
,AT-4356,05/Aug/18,Nescafe,$842.19 ,Queensland,Online
,AT-16354,11/Mar/20,Nescafe,$831.65 ,Queensland,Direct
,AT-9554,28/Apr/19,Nescafe,$823.20 ,Queensland,Online
,AT-11473,16/Jul/19,Nescafe,$823.20 ,Queensland,Online
,AT-8697,12/Mar/19,Nescafe,$794.31 ,Queensland,Direct
,AT-13278,21/Sep/19,Nescafe,$786.45 ,Queensland,Direct
,AT-20747,13/Sep/20,Nescafe,$782.78 ,Queensland,Online
,AT-21854,23/Oct/20,Nescafe,$782.78 ,Queensland,Online
,AT-211,18/Jan/18,Nescafe,$738.24 ,Queensland,Online
,AT-12629,28/Aug/19,Nescafe,$705.60 ,Queensland,Online
,AT-2525,30/May/18,Nescafe,$693.04 ,Queensland,Direct
,AT-18112,09/Jun/20,Nescafe,$692.74 ,Queensland,Online
,AT-618,16/Feb/18,Nescafe,$688.14 ,Queensland,Direct
,AT-656,18/Feb/18,Nescafe,$679.18 ,Queensland,Direct
,AT-18626,28/Jun/20,Nescafe,$672.71 ,Queensland,Direct
,AT-2100,09/May/18,Nescafe,$662.24 ,Queensland,Online
,AT-9021,31/Mar/19,Nescafe,$637.00 ,Queensland,Online
,AT-15906,13/Feb/20,Nescafe,$629.16 ,Queensland,Direct
,AT-12216,12/Aug/19,Nescafe,$619.36 ,Queensland,Direct
,AT-14443,02/Nov/19,Nescafe,$617.89 ,Queensland,Online
,AT-20597,08/Sep/20,Nescafe,$608.64 ,Queensland,Direct
,AT-1271,26/Mar/18,Nescafe,$600.25 ,Queensland,Online
,AT-17899,01/Jun/20,Nescafe,$600.25 ,Queensland,Online
,AT-1069,14/Mar/18,Nescafe,$582.16 ,Queensland,Direct
,AT-6183,11/Oct/18,Nescafe,$582.16 ,Queensland,Direct
,AT-1300,28/Mar/18,Nescafe,$514.50 ,Queensland,Online
,AT-12580,26/Aug/19,Nescafe,$480.20 ,Queensland,Online
,AT-7985,27/Jan/19,Nescafe,$470.40 ,Queensland,Online
,AT-19020,11/Jul/20,Nescafe,$387.10 ,Queensland,Direct
,AT-20100,20/Aug/20,Nescafe,$387.10 ,Queensland,Direct
,AT-16518,21/Mar/20,Nescafe,$294.92 ,Queensland,Direct
,AT-17143,24/Apr/20,Nescafe,$238.88 ,Queensland,Online
,AT-20362,30/Aug/20,Nescafe,$196.00 ,Queensland,Direct
,AT-2671,05/Jun/18,Nescafe,$180.08 ,Queensland,Online
,AT-3427,02/Jul/18,Nescafe,$180.08 ,Queensland,Online
,AT-20140,22/Aug/20,Nescafe,$171.50 ,Queensland,Online
,AT-19568,01/Aug/20,Nescafe,$147.00 ,Queensland,Online
,AT-16211,03/Mar/20,Nescafe,$290.33 ,Queensland,Online
,AT-9966,19/May/19,Nescafe,$282.24 ,Queensland,Online
,AT-11551,19/Jul/19,Nescafe,$280.28 ,Queensland,Online
,AT-6474,22/Oct/18,Nescafe,$275.26 ,Queensland,Direct
,AT-20624,09/Sep/20,Nescafe,$272.29 ,Queensland,Direct
,AT-18139,10/Jun/20,Nescafe,$246.84 ,Queensland,Online
,AT-19866,12/Aug/20,Nescafe,$235.94 ,Queensland,Direct
,AT-8543,03/Mar/19,Nescafe,$232.26 ,Queensland,Online
,AT-12285,15/Aug/19,Nescafe,$221.77 ,Queensland,Direct
,AT-10793,22/Jun/19,Nescafe,$211.68 ,Queensland,Online
,AT-16781,05/Apr/20,Nescafe,$206.44 ,Queensland,Direct
,AT-8754,15/Mar/19,Nescafe,$205.14 ,Queensland,Direct
,AT-9170,08/Apr/19,Nescafe,$196.61 ,Queensland,Direct
,AT-12334,17/Aug/19,Nescafe,$187.92 ,Queensland,Online
,AT-14473,03/Nov/19,Nescafe,$187.92 ,Queensland,Online
,AT-1086,15/Mar/18,Nescafe,$179.50 ,Queensland,Direct
,AT-4747,20/Aug/18,Nescafe,$178.36 ,Queensland,Online
,AT-15825,08/Feb/20,Nescafe,$176.40 ,Queensland,Online
,AT-22982,01/Dec/20,Nescafe,$176.19 ,Queensland,Direct
,AT-2747,08/Jun/18,Nescafe,$174.93 ,Queensland,Online
,AT-5960,03/Oct/18,Nescafe,$172.36 ,Queensland,Online
,AT-1502,08/Apr/18,Nescafe,$172.04 ,Queensland,Direct
,AT-15523,16/Jan/20,Nescafe,$167.21 ,Queensland,Online
,AT-12740,01/Sep/19,Nescafe,$166.58 ,Queensland,Direct
,AT-3342,30/Jun/18,Nescafe,$161.71 ,Queensland,Direct
,AT-3667,11/Jul/18,Nescafe,$161.64 ,Queensland,Online
,AT-9728,07/May/19,Nescafe,$159.25 ,Queensland,Online
,AT-22411,12/Nov/20,Nescafe,$159.25 ,Queensland,Online
,AT-8714,13/Mar/19,Nescafe,$157.29 ,Queensland,Direct
,AT-11822,29/Jul/19,Nescafe,"$3,075.24 ",Queensland,Direct
,AT-15474,12/Jan/20,Nescafe,"$3,047.49 ",Queensland,Direct
,AT-12607,27/Aug/19,Nescafe,"$2,881.20 ",Queensland,Online
,AT-19411,26/Jul/20,Nescafe,"$2,744.00 ",Queensland,Online
,AT-2358,22/May/18,Nescafe,"$2,726.85 ",Queensland,Online
,AT-13041,12/Sep/19,Nescafe,"$2,661.29 ",Queensland,Direct
,AT-14283,27/Oct/19,Nescafe,"$2,661.29 ",Queensland,Direct
,AT-12656,29/Aug/19,Nescafe,"$2,646.00 ",Queensland,Online
,AT-7997,28/Jan/19,Nescafe,"$2,587.20 ",Queensland,Online
,AT-3279,27/Jun/18,Nescafe,$13.06 ,Queensland,Direct
,AT-3414,01/Jul/18,Nescafe,$13.03 ,Queensland,Direct
,AT-18846,05/Jul/20,Nescafe,$12.74 ,Queensland,Direct
,AT-17224,28/Apr/20,Nescafe,$12.05 ,Queensland,Direct
,AT-20883,18/Sep/20,Nescafe,"$2,322.60 ",Queensland,Direct
,AT-2698,06/Jun/18,Nescafe,$12.86 ,Queensland,Online
,AT-7284,19/Nov/18,Nescafe,$12.81 ,Queensland,Direct
,AT-8302,17/Feb/19,Nescafe,$12.13 ,Queensland,Direct
,AT-5655,22/Sep/18,Nescafe,$11.63 ,Queensland,Direct
,AT-2120,10/May/18,Nescafe,"$2,118.03 ",Queensland,Online
,AT-11972,03/Aug/19,Nescafe,"$2,087.40 ",Queensland,Online
,AT-16371,12/Mar/20,Nescafe,"$2,079.13 ",Queensland,Direct
,AT-17926,02/Jun/20,Nescafe,"$2,058.00 ",Queensland,Online
,AT-7891,19/Jan/19,Nescafe,"$2,038.40 ",Queensland,Online
,AT-672,19/Feb/18,Nescafe,"$2,037.55 ",Queensland,Direct
,AT-4374,06/Aug/18,Nescafe,"$2,037.55 ",Queensland,Direct
,AT-22769,24/Nov/20,Nescafe,"$1,984.50 ",Queensland,Online
,AT-21087,26/Sep/20,Nescafe,"$1,940.52 ",Queensland,Direct
,AT-13970,15/Oct/19,Nescafe,"$1,891.71 ",Queensland,Online
,AT-8050,01/Feb/19,Nescafe,"$1,886.50 ",Queensland,Online
,AT-22354,10/Nov/20,Nescafe,"$1,886.50 ",Queensland,Online
,AT-19460,28/Jul/20,Nescafe,"$1,837.50 ",Queensland,Online
,AT-798,27/Feb/18,Nescafe,"$1,800.75 ",Queensland,Online
,AT-223,19/Jan/18,Nescafe,"$1,783.60 ",Queensland,Online
,AT-1432,04/Apr/18,Nescafe,"$1,746.47 ",Queensland,Direct
,AT-20167,23/Aug/20,Nescafe,"$1,715.00 ",Queensland,Online
,AT-7163,15/Nov/18,Nescafe,"$1,697.85 ",Queensland,Online
,AT-2957,15/Jun/18,Maggi,$959.48 ,Queensland,Online
,AT-4199,30/Jul/18,Maggi,$959.48 ,Queensland,Online
,AT-5090,01/Jan/18,Maggi,$723.30 ,Queensland,Online
,AT-6170,10/Oct/18,Maggi,$723.30 ,Queensland,Online
,AT-7394,22/Nov/18,Maggi,$369.03 ,Queensland,Online
,AT-11003,29/Jun/19,Maggi,"$1,845.16 ",Queensland,Online
,AT-11921,01/Aug/19,Maggi,"$2,361.80 ",Queensland,Online
,AT-13001,10/Sep/19,Maggi,"$2,361.80 ",Queensland,Online
,AT-13757,07/Oct/19,Maggi,"$2,140.38 ",Queensland,Online
,AT-15332,01/Dec/19,Maggi,"$3,163.13 ",Queensland,Online
,AT-19805,09/Aug/20,Maggi,$885.68 ,Queensland,Online
,AT-20561,01/Jan/18,Maggi,$885.68 ,Queensland,Online
,AT-21830,22/Oct/20,Maggi,$885.68 ,Queensland,Online
,AT-23000,01/Dec/20,Maggi,"$1,623.74 ",Queensland,Online
,AT-1055,13/Mar/18,Maggi,"$1,323.77 ",Queensland,Direct
,AT-1682,17/Apr/18,Maggi,"$1,114.75 ",Queensland,Direct
,AT-3270,27/Jun/18,Maggi,$497.66 ,Queensland,Direct
,AT-3405,01/Jul/18,Maggi,"$1,293.91 ",Queensland,Direct
,AT-5403,01/Jan/18,Maggi,"$1,094.84 ",Queensland,Direct
,AT-6483,22/Oct/18,Maggi,$497.66 ,Queensland,Direct
,AT-8876,22/Mar/19,Maggi,"$3,185.00 ",Queensland,Direct
,AT-9293,14/Apr/19,Maggi,$159.25 ,Queensland,Direct
,AT-9656,03/May/19,Maggi,"$2,548.00 ",Queensland,Direct
,AT-12234,13/Aug/19,Maggi,"$3,185.00 ",Queensland,Direct
,AT-13314,22/Sep/19,Maggi,"$3,185.00 ",Queensland,Direct
,AT-14070,19/Oct/19,Maggi,"$2,886.41 ",Queensland,Direct
,AT-16544,22/Mar/20,Maggi,$298.59 ,Queensland,Direct
,AT-17246,29/Apr/20,Maggi,$796.25 ,Queensland,Direct
,AT-17504,12/May/20,Maggi,$298.59 ,Queensland,Direct
,AT-20118,21/Aug/20,Maggi,$199.06 ,Queensland,Direct
,AT-20874,18/Sep/20,Maggi,"$1,194.38 ",Queensland,Direct
,AT-1257,25/Mar/18,Kit Kat,"$1,289.34 ",Queensland,Online
,AT-1870,27/Apr/18,Kit Kat,$859.56 ,Queensland,Online
,AT-2647,04/Jun/18,Kit Kat,"$1,450.50 ",Queensland,Online
,AT-3727,13/Jul/18,Kit Kat,$590.95 ,Queensland,Online
,AT-4483,10/Aug/18,Kit Kat,$859.56 ,Queensland,Online
,AT-6724,31/Oct/18,Kit Kat,$241.75 ,Queensland,Online
,AT-6871,05/Nov/18,Kit Kat,$832.70 ,Queensland,Online
,AT-8117,05/Feb/19,Kit Kat,$844.21 ,Queensland,Online
,AT-9481,24/Apr/19,Kit Kat,"$1,227.94 ",Queensland,Online
,AT-9894,15/May/19,Kit Kat,"$5,495.03 ",Queensland,Online
,AT-10531,12/Jun/19,Kit Kat,"$3,530.33 ",Queensland,Online
,AT-11287,09/Jul/19,Kit Kat,"$1,534.93 ",Queensland,Online
,AT-12556,25/Aug/19,Kit Kat,$491.18 ,Queensland,Online
,AT-14539,05/Nov/19,Kit Kat,$951.65 ,Queensland,Online
,AT-15929,14/Feb/20,Kit Kat,$191.87 ,Queensland,Online
,AT-16695,31/Mar/20,Kit Kat,$115.12 ,Queensland,Online
,AT-17742,24/May/20,Kit Kat,$153.49 ,Queensland,Online
,AT-18199,12/Jun/20,Kit Kat,"$4,412.91 ",Queensland,Online
,AT-19360,24/Jul/20,Kit Kat,$191.87 ,Queensland,Online
,AT-21196,30/Sep/20,Kit Kat,$460.48 ,Queensland,Online
,AT-21358,05/Oct/20,Kit Kat,"$1,343.06 ",Queensland,Online
,AT-22117,02/Nov/20,Kit Kat,$613.97 ,Queensland,Online
,AT-013,02/Jan/18,Kit Kat,$268.61 ,Queensland,Online
,AT-501,09/Feb/18,Kit Kat,"$1,029.00 ",Queensland,Direct
,AT-1279,27/Mar/18,Kit Kat,$514.50 ,Queensland,Online
,AT-1440,05/Apr/18,Kit Kat,$697.58 ,Queensland,Direct
,AT-2074,08/May/18,Kit Kat,$352.19 ,Queensland,Online
,AT-3526,06/Jul/18,Kit Kat,"$1,470.18 ",Queensland,Online
,AT-4687,18/Aug/18,Kit Kat,"$1,579.09 ",Queensland,Online
,AT-5767,27/Sep/18,Kit Kat,$544.51 ,Queensland,Online
,AT-6523,24/Oct/18,Kit Kat,"$2,232.50 ",Queensland,Online
,AT-7861,17/Jan/19,Kit Kat,$552.57 ,Queensland,Online
,AT-8409,24/Feb/19,Kit Kat,"$2,156.00 ",Queensland,Direct
,AT-8947,27/Mar/19,Kit Kat,"$2,352.00 ",Queensland,Online
,AT-9393,20/Apr/19,Kit Kat,"$2,391.69 ",Queensland,Direct
,AT-9922,17/May/19,Kit Kat,"$1,183.35 ",Queensland,Online
,AT-10330,05/Jun/19,Kit Kat,$933.45 ,Queensland,Online
,AT-11086,02/Jul/19,Kit Kat,"$4,107.18 ",Queensland,Online
,AT-12598,27/Aug/19,Kit Kat,$746.76 ,Queensland,Online
,AT-13354,24/Sep/19,Kit Kat,$746.76 ,Queensland,Online
,AT-15637,26/Jan/20,Kit Kat,$652.34 ,Queensland,Online
,AT-16564,24/Mar/20,Kit Kat,"$1,617.00 ",Queensland,Online
,AT-17232,29/Apr/20,Kit Kat,$996.54 ,Queensland,Direct
,AT-17590,17/May/20,Kit Kat,"$1,479.19 ",Queensland,Online
,AT-17917,02/Jun/20,Kit Kat,$933.45 ,Queensland,Online
,AT-19159,17/Jul/20,Kit Kat,$933.45 ,Queensland,Online
,AT-20239,26/Aug/20,Kit Kat,"$1,011.24 ",Queensland,Online
,AT-22345,10/Nov/20,Kit Kat,$579.67 ,Queensland,Online
,AT-1704,18/Apr/18,Nescafe Gold,$514.50 ,Queensland,Online
,AT-4434,25/Mar/18,Nescafe Gold,$154.35 ,Queensland,Online
,AT-5190,05/Sep/18,Nescafe Gold,"$1,029.00 ",Queensland,Online
,AT-6675,29/Oct/18,Nescafe Gold,$308.70 ,Queensland,Online
,AT-7506,26/Nov/18,Nescafe Gold,$617.40 ,Queensland,Online
,AT-9543,27/Apr/19,Nescafe Gold,"$9,525.60 ",Queensland,Online
,AT-11238,07/Jul/19,Nescafe Gold,$764.40 ,Queensland,Online
,AT-12021,05/Aug/19,Nescafe Gold,"$1,117.20 ",Queensland,Online
,AT-13263,20/Sep/19,Nescafe Gold,$205.80 ,Queensland,Online
,AT-14343,29/Oct/19,Nescafe Gold,$352.80 ,Queensland,Online
,AT-17154,24/Apr/20,Nescafe Gold,$220.50 ,Queensland,Online
,AT-17467,10/May/20,Nescafe Gold,"$2,131.50 ",Queensland,Online
,AT-18906,07/Jul/20,Nescafe Gold,$955.50 ,Queensland,Online
,AT-20067,19/Aug/20,Nescafe Gold,$735.00 ,Queensland,Online
,AT-21147,28/Sep/20,Nescafe Gold,"$1,690.50 ",Queensland,Online
,AT-21930,26/Oct/20,Nescafe Gold,$147.00 ,Queensland,Online
,AT-3221,25/Jun/18,Nescafe Gold,$498.27 ,Queensland,Direct
,AT-3977,22/Jul/18,Nescafe Gold,"$1,295.50 ",Queensland,Direct
,AT-6110,08/Oct/18,Nescafe Gold,$498.27 ,Queensland,Direct
,AT-7238,17/Nov/18,Nescafe Gold,$498.27 ,Queensland,Direct
,AT-10862,24/Jun/19,Nescafe Gold,$478.34 ,Queensland,Direct
,AT-12941,08/Sep/19,Nescafe Gold,"$3,188.92 ",Queensland,Direct
,AT-14021,17/Oct/19,Nescafe Gold,"$2,889.96 ",Queensland,Direct
,AT-14816,14/Nov/19,Nescafe Gold,$956.68 ,Queensland,Direct
,AT-18449,21/Jun/20,Nescafe Gold,$398.62 ,Queensland,Direct
,AT-20825,16/Sep/20,Nescafe Gold,"$1,195.85 ",Queensland,Direct
,AT-21608,14/Oct/20,Nescafe Gold,"$1,195.85 ",Queensland,Direct
,AT-22934,29/Nov/20,Nescafe Gold,"$2,192.38 ",Queensland,Direct
,AT-594,14/Feb/18,Nes Cau,$782.47 ,Queensland,Direct
,AT-2307,19/May/18,Nes Cau,"$1,721.43 ",Queensland,Direct
,AT-2756,08/Jun/18,Nes Cau,$558.91 ,Queensland,Direct
,AT-4997,29/Aug/18,Nes Cau,$469.48 ,Queensland,Direct
,AT-5132,03/Sep/18,Nes Cau,"$1,486.69 ",Queensland,Direct
